ngram,frequency
"('app', 'useless')",5
"('app', 'wont')",5
"('app', 'writing')",5
"('apple', 'device')",5
"('apple', 'keep')",5
"('apple', 'store')",5
"('apple', 'update')",5
"('apple', 'would')",5
"('apps', 'ive')",5
"('art', 'game')",5
"('awesome', 'love')",5
"('becomes', 'laggy')",5
"('best', 'part')",5
"('best', 'way')",5
"('better', 'app')",5
"('biggest', 'issue')",5
"('bit', 'laggy')",5
"('blend', 'colors')",5
"('board', 'another')",5
"('boards', 'also')",5
"('boards', 'app')",5
"('boards', 'together')",5
"('cant', 'anything')",5
"('cant', 'believe')",5
"('cant', 'create')",5
"('cant', 'export')",5
"('cant', 'handle')",5
"('cant', 'move')",5
"('cant', 'really')",5
"('collaboration', 'tool')",5
"('convert', 'pdf')",5
"('could', 'fixed')",5
"('could', 'put')",5
"('could', 'really')",5
"('could', 'save')",5
"('crash', 'every')",5
"('create', 'simple')",5
"('created', 'app')",5
"('day', 'day')",5
"('deleting', 'app')",5
"('different', 'color')",5
"('different', 'options')",5
"('different', 'shapes')",5
"('doesnt', 'feel')",5
"('dont', 'forget')",5
"('dont', 'go')",5
"('dont', 'waste')",5
"('draw', 'add')",5
"('draw', 'many')",5
"('draw', 'perfect')",5
"('draw', 'pictures')",5
"('draw', 'straight')",5
"('draw', 'things')",5
"('draw', 'want')",5
"('drawing', 'love')",5
"('drawing', 'stuff')",5
"('drawing', 'tool')",5
"('drawing', 'writing')",5
"('easy', 'simple')",5
"('entire', 'app')",5
"('even', 'know')",5
"('even', 'made')",5
"('ever', 'since')",5
"('every', 'mins')",5
"('everyone', 'use')",5
"('everything', 'seems')",5
"('except', 'one')",5
"('excited', 'app')",5
"('excited', 'try')",5
"('export', 'options')",5
"('express', 'creativity')",5
"('feature', 'allow')",5
"('feature', 'apple')",5
"('feature', 'like')",5
"('feature', 'please')",5
"('features', 'work')",5
"('files', 'app')",5
"('first', 'app')",5
"('first', 'place')",5
"('first', 'started')",5
"('first', 'thing')",5
"('fix', 'bugs')",5
"('fix', 'please')",5
"('fix', 'thank')",5
"('fix', 'thanks')",5
"('fix', 'would')",5
"('fixed', 'soon')",5
"('fixed', 'would')",5
"('folder', 'options')",5
"('folders', 'like')",5
"('form', 'great')",5
"('forward', 'seeing')",5
"('free', 'great')",5
"('freeform', 'allows')",5
"('freeform', 'could')",5
"('freeform', 'excellent')",5
"('freeform', 'get')",5
"('freeform', 'ipad')",5
"('freeform', 'lets')",5
"('freeform', 'love')",5
"('freeform', 'think')",5
"('freeform', 'use')",5
"('fun', 'get')",5
"('fun', 'good')",5
"('fun', 'great')",5
"('fun', 'really')",5
"('function', 'app')",5
"('future', 'update')",5
"('gave', 'star')",5
"('gen', 'apple')",5
"('gen', 'ipad')",5
"('get', 'little')",5
"('get', 'new')",5
"('get', 'one')",5
"('get', 'really')",5
"('get', 'wrong')",5
"('give', 'option')",5
"('go', 'freeform')",5
"('going', 'use')",5
"('good', 'apple')",5
"('good', 'easy')",5
"('good', 'game')",5
"('good', 'im')",5
"('good', 'like')",5
"('good', 'overall')",5
"('good', 'quality')",5
"('good', 'wish')",5
"('goodnotes', 'notability')",5
"('got', 'deleted')",5
"('got', 'freeform')",5
"('got', 'phone')",5
"('great', 'apple')",5
"('great', 'features')",5
"('great', 'game')",5
"('great', 'note')",5
"('great', 'please')",5
"('group', 'items')",5
"('guys', 'add')",5
"('half', 'time')",5
"('hand', 'written')",5
"('hard', 'draw')",5
"('helpful', 'app')",5
"('helps', 'stay')",5
"('hey', 'apple')",5
"('hope', 'fix')",5
"('icloud', 'syncing')",5
"('id', 'rather')",5
"('idea', 'good')",5
"('idea', 'great')",5
"('ideas', 'app')",5
"('ill', 'stick')",5
"('im', 'drawing')",5
"('im', 'hoping')",5
"('im', 'love')",5
"('im', 'pretty')",5
"('im', 'saying')",5
"('im', 'telling')",5
"('im', 'unable')",5
"('important', 'stuff')",5
"('important', 'things')",5
"('infinite', 'zoom')",5
"('interesting', 'app')",5
"('ipad', 'mini')",5
"('ipad', 'os')",5
"('ipad', 'phone')",5
"('ipad', 'still')",5
"('ipad', 'th')",5
"('iphone', 'also')",5
"('iphone', 'mac')",5
"('keeps', 'lagging')",5
"('keeps', 'shutting')",5
"('kicks', 'app')",5
"('kind', 'app')",5
"('know', 'phone')",5
"('lag', 'lot')",5
"('laggy', 'app')",5
"('learn', 'use')",5
"('left', 'right')",5
"('let', 'alone')",5
"('lets', 'draw')",5
"('like', 'ability')",5
"('like', 'apps')",5
"('like', 'crazy')",5
"('like', 'create')",5
"('like', 'dark')",5
"('like', 'dont')",5
"('like', 'example')",5
"('like', 'folders')",5
"('like', 'free')",5
"('like', 'game')",5
"('like', 'get')",5
"('like', 'guys')",5
"('like', 'infinite')",5
"('like', 'know')",5
"('like', 'making')",5
"('like', 'pen')",5
"('like', 'u')",5
"('like', 'years')",5
"('little', 'hard')",5
"('lock', 'screen')",5
"('longer', 'use')",5
"('lot', 'different')",5
"('lot', 'drawing')",5
"('lots', 'potential')",5
"('love', 'art')",5
"('love', 'could')",5
"('love', 'fact')",5
"('love', 'get')",5
"('love', 'give')",5
"('love', 'infinite')",5
"('love', 'like')",5
"('love', 'platform')",5
"('make', 'big')",5
"('make', 'boards')",5
"('make', 'fun')",5
"('make', 'great')",5
"('make', 'perfect')",5
"('makes', 'sense')",5
"('making', 'collages')",5
"('many', 'people')",5
"('many', 'tools')",5
"('mode', 'please')",5
"('move', 'something')",5
"('move', 'sticky')",5
"('much', 'great')",5
"('much', 'time')",5
"('multiple', 'boards')",5
"('multiple', 'objects')",5
"('multiple', 'pages')",5
"('need', 'apple')",5
"('need', 'folders')",5
"('need', 'option')",5
"('needs', 'fix')",5
"('needs', 'highlighter')",5
"('needs', 'lot')",5
"('needs', 'tools')",5
"('needs', 'way')",5
"('new', 'apps')",5
"('new', 'brushes')",5
"('new', 'ideas')",5
"('new', 'tools')",5
"('nice', 'could')",5
"('not', 'use')",5
"('notes', 'doesnt')",5
"('notes', 'etc')",5
"('notes', 'like')",5
"('notes', 'much')",5
"('notes', 'pages')",5
"('notes', 'stuff')",5
"('notetaking', 'app')",5
"('one', 'major')",5
"('option', 'create')",5
"('organize', 'ideas')",5
"('otherwise', 'love')",5
"('pen', 'option')",5
"('pen', 'strokes')",5
"('pencil', 'lag')",5
"('pencil', 'lags')",5
"('pencil', 'strokes')",5
"('people', 'love')",5
"('phone', 'like')",5
"('photos', 'app')",5
"('pictures', 'like')",5
"('pictures', 'videos')",5
"('please', 'consider')",5
"('point', 'cant')",5
"('pretty', 'sure')",5
"('problems', 'app')",5
"('project', 'app')",5
"('put', 'photos')",5
"('quality', 'life')",5
"('rate', 'stars')",5
"('really', 'amazing')",5
"('really', 'awesome')",5
"('really', 'hard')",5
"('really', 'help')",5
"('really', 'loved')",5
"('really', 'simple')",5
"('recently', 'deleted')",5
"('recommend', 'get')",5
"('recommend', 'getting')",5
"('red', 'underline')",5
"('released', 'app')",5
"('remove', 'background')",5
"('save', 'pdf')",5
"('say', 'im')",5
"('scrolling', 'around')",5
"('shapes', 'colors')",5
"('shapes', 'lines')",5
"('share', 'button')",5
"('share', 'others')",5
"('sharing', 'board')",5
"('show', 'creativity')",5
"('similar', 'notes')",5
"('similar', 'tools')",5
"('single', 'time')",5
"('something', 'apple')",5
"('sometimes', 'freezes')",5
"('stars', 'app')",5
"('started', 'crashing')",5
"('still', 'cant')",5
"('still', 'good')",5
"('still', 'use')",5
"('store', 'boards')",5
"('stuff', 'draw')",5
"('super', 'creative')",5
"('super', 'helpful')",5
"('super', 'useful')",5
"('surprised', 'apple')",5
"('sync', 'mac')",5
"('syncing', 'issues')",5
"('take', 'look')",5
"('theres', 'way')",5
"('thing', 'annoys')",5
"('thing', 'get')",5
"('thing', 'want')",5
"('things', 'cant')",5
"('things', 'done')",5
"('things', 'draw')",5
"('things', 'freeform')",5
"('things', 'love')",5
"('things', 'one')",5
"('third', 'party')",5
"('time', 'apple')",5
"('time', 'im')",5
"('time', 'making')",5
"('time', 'really')",5
"('time', 'time')",5
"('took', 'long')",5
"('tool', 'also')",5
"('tool', 'would')",5
"('touch', 'screen')",5
"('tried', 'use')",5
"('trying', 'draw')",5
"('trying', 'move')",5
"('two', 'fingers')",5
"('u', 'write')",5
"('unable', 'delete')",5
"('use', 'application')",5
"('use', 'art')",5
"('use', 'creativity')",5
"('use', 'daily')",5
"('use', 'dont')",5
"('use', 'help')",5
"('use', 'long')",5
"('use', 'often')",5
"('use', 'sometimes')",5
"('use', 'tool')",5
"('use', 'wish')",5
"('using', 'pencil')",5
"('variety', 'tools')",5
"('video', 'games')",5
"('vision', 'boards')",5
"('want', 'get')",5
"('want', 'im')",5
"('wanted', 'app')",5
"('wanted', 'make')",5
"('way', 'could')",5
"('way', 'group')",5
"('way', 'show')",5
"('whole', 'ipad')",5
"('whole', 'lot')",5
"('wish', 'apple')",5
"('wont', 'sync')",5
"('wont', 'use')",5
"('wont', 'using')",5
"('work', 'also')",5
"('work', 'done')",5
"('work', 'great')",5
"('work', 'im')",5
"('work', 'sometimes')",5
"('working', 'app')",5
"('works', 'really')",5
"('would', 'awesome')",5
"('would', 'want')",5
"('would', 'work')",5
"('writing', 'drawing')",5
"('writing', 'stuff')",5
"('written', 'text')",5
"('zoom', 'canvas')",5
"('zoom', 'inout')",5
"('zoom', 'much')",5
"('zoom', 'way')",5
