ngram,frequency
"('select', 'best')",5
"('select', 'favorite')",5
"('select', 'theme')",5
"('settings', 'app')",5
"('settings', 'unused')",5
"('shadows', 'highlights')",5
"('share', 'youtube')",5
"('slideshow', 'collage')",5
"('small', 'business')",5
"('smooth', 'slow')",5
"('social', 'networking')",5
"('sound', 'effect')",5
"('special', 'effect')",5
"('speed', 'reverse')",5
"('speed', 'videos')",5
"('split', 'motion')",5
"('status', 'facebook')",5
"('stay', 'active')",5
"('stickers', 'filter')",5
"('stickers', 'filters')",5
"('style', 'filters')",5
"('subscription', 'charged')",5
"('subscription', 'may')",5
"('subscription', 'plans')",5
"('subscription', 'refunded')",5
"('subscription', 'renew')",5
"('subscription', 'stay')",5
"('subscriptions', 'manage')",5
"('subscriptions', 'managed')",5
"('subscriptions', 'turn')",5
"('suggestions', 'please')",5
"('template', 'add')",5
"('templates', 'create')",5
"('templates', 'make')",5
"('term', 'credit')",5
"('term', 'purchase')",5
"('term', 'read')",5
"('terms', 'usehtml')",5
"('text', 'add')",5
"('text', 'animations')",5
"('text', 'overlays')",5
"('text', 'tool')",5
"('textures', 'dust')",5
"('tiktok', 'facebook')",5
"('time', 'preview')",5
"('tool', 'app')",5
"('transform', 'videos')",5
"('transition', 'effect')",5
"('trendy', 'filters')",5
"('twitter', 'facebook')",5
"('twitter', 'whatsapp')",5
"('twitter', 'youtube')",5
"('unlimited', 'video')",5
"('us', 'know')",5
"('us', 'twitter')",5
"('using', 'app')",5
"('vary', 'actual')",5
"('video', 'also')",5
"('video', 'click')",5
"('video', 'create')",5
"('video', 'different')",5
"('video', 'directly')",5
"('video', 'download')",5
"('video', 'export')",5
"('video', 'features')",5
"('video', 'file')",5
"('video', 'images')",5
"('video', 'movie')",5
"('video', 'playback')",5
"('video', 'project')",5
"('video', 'square')",5
"('video', 'statuses')",5
"('video', 'support')",5
"('video', 'tap')",5
"('video', 'volume')",5
"('videos', 'change')",5
"('videos', 'directly')",5
"('videos', 'easy')",5
"('videos', 'high')",5
"('videos', 'life')",5
"('videos', 'professional')",5
"('videos', 'real')",5
"('videos', 'slow')",5
"('vntg', 'pro')",5
"('voice', 'pitch')",5
"('wan', 'na')",5
"('want', 'change')",5
"('zoom', 'video')",5
