app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,updates_per_month,function_updates_per_month,time_dummy_1,time_dummy_2,time_dummy_3,time_dummy_4,time_dummy_5,time_dummy_6,time_dummy_7,time_dummy_8,month_indicator,affected,after_entry,elapsed_avg_days,avg_age_days,app_unique,month_unique,log_avg_age_days,log_updates_per_month,log_elapsed_avg_days
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3,1,0,1,0,0,0,0,0,0,1,0,0,0,month_5,1,1,946,931.0,1561514228,month_5,6.836259277277067,0.0,6.852242569051878
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3,1,0,1,0,0,0,0,0,0,0,1,0,0,month_6,1,1,976,931.0,1561514228,month_6,6.836259277277067,0.0,6.883462586413092
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3,1,0,1,0,0,0,0,0,0,0,0,1,0,month_7,1,1,1006,931.0,1561514228,month_7,6.836259277277067,0.0,6.913737350659685
1561514228,1000800000217210,Answers Diary Mood Tracker,Health and Fitness,2021-04-07,2021-04-07,33.05,3,1,0,1,0,0,0,0,0,0,0,0,0,1,month_8,1,1,1036,931.0,1561514228,month_8,6.836259277277067,0.0,6.943122422819428
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1,1,0,1,1,0,1,0,0,0,0,0,0,0,month_1,1,0,1569,1674.0,1444781716,month_1,7.422971251049421,0.693147,7.358193752733032
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1,1,0,1,4,0,0,1,0,0,0,0,0,0,month_2,1,0,1599,1674.0,1444781716,month_2,7.422971251049421,1.609438,7.377133712833954
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1,1,0,1,3,0,0,0,1,0,0,0,0,0,month_3,1,0,1629,1674.0,1444781716,month_3,7.422971251049421,1.386294,7.395721608602045
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1,1,0,1,2,0,0,0,0,1,0,0,0,0,month_4,1,0,1659,1674.0,1444781716,month_4,7.422971251049421,1.098612,7.413970290190444
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1,1,0,1,2,0,0,0,0,0,1,0,0,0,month_5,1,1,1689,1674.0,1444781716,month_5,7.422971251049421,1.098612,7.4318919168078
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1,1,0,1,4,0,0,0,0,0,0,1,0,0,month_6,1,1,1719,1674.0,1444781716,month_6,7.422971251049421,1.609438,7.449498005382849
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1,1,0,1,3,0,0,0,0,0,0,0,1,0,month_7,1,1,1749,1674.0,1444781716,month_7,7.422971251049421,1.386294,7.466799475018602
1444781716,1000800000050971,Artful Agenda,Productivity,2019-03-28,2019-03-27,70.55,1,1,0,1,0,0,0,0,0,0,0,0,0,1,month_8,1,1,1779,1674.0,1444781716,month_8,7.422971251049421,0.0,7.483806687665835
