ngram,frequency
"('ever', 'used')",20
"('language', 'supported')",20
"('long', 'time')",20
"('one', 'language')",20
"('really', 'good')",20
"('spanish', 'spain')",20
"('translate', 'better')",20
"('user', 'friendly')",20
"('app', 'bad')",19
"('app', 'ive')",19
"('app', 'like')",19
"('cant', 'download')",19
"('even', 'translate')",19
"('im', 'using')",19
"('language', 'options')",19
"('languages', 'please')",19
"('languages', 'translate')",19
"('needs', 'languages')",19
"('update', 'app')",19
"('wont', 'let')",19
"('app', 'apple')",18
"('app', 'even')",18
"('app', 'really')",18
"('app', 'useless')",18
"('app', 'would')",18
"('compared', 'google')",18
"('dont', 'want')",18
"('go', 'back')",18
"('languages', 'dont')",18
"('like', 'apple')",18
"('select', 'text')",18
"('translate', 'language')",18
"('app', 'dont')",17
"('download', 'offline')",17
"('language', 'like')",17
"('languages', 'im')",17
"('open', 'app')",17
"('translate', 'text')",17
"('translation', 'apps')",17
"('update', 'ios')",17
"('vietnamese', 'language')",17
"('works', 'well')",17
"('add', 'turkish')",16
"('app', 'better')",16
"('app', 'store')",16
"('back', 'english')",16
"('different', 'language')",16
"('first', 'time')",16
"('im', 'sure')",16
"('ive', 'ever')",16
"('ive', 'tried')",16
"('language', 'also')",16
"('languages', 'use')",16
"('languages', 'would')",16
"('list', 'languages')",16
"('make', 'sense')",16
"('many', 'times')",16
"('persian', 'language')",16
"('please', 'please')",16
"('soon', 'possible')",16
"('switch', 'language')",16
"('translate', 'word')",16
"('translation', 'unavailable')",16
"('way', 'better')",16
"('worst', 'translator')",16
"('would', 'nice')",16
"('app', 'great')",15
"('apple', 'products')",15
"('apple', 'would')",15
"('bad', 'app')",15
"('delete', 'app')",15
"('didnt', 'work')",15
"('enough', 'languages')",15
"('every', 'single')",15
"('google', 'translation')",15
"('ios', 'app')",15
"('language', 'english')",15
"('language', 'world')",15
"('lot', 'languages')",15
"('new', 'update')",15
"('offline', 'mode')",15
"('simplified', 'chinese')",15
"('text', 'translate')",15
"('translate', 'languages')",15
"('type', 'something')",15
"('type', 'word')",15
"('updated', 'ios')",15
"('use', 'translate')",15
"('used', 'work')",15
"('wont', 'translate')",15
"('add', 'greek')",14
"('app', 'please')",14
"('app', 'used')",14
"('back', 'google')",14
"('copy', 'button')",14
"('copy', 'translated')",14
"('dont', 'even')",14
"('english', 'english')",14
"('enter', 'text')",14
"('get', 'app')",14
"('hard', 'use')",14
"('language', 'added')",14
"('languages', 'also')",14
"('languages', 'offline')",14
"('still', 'doesnt')",14
"('time', 'use')",14
"('translate', 'much')",14
"('translate', 'words')",14
"('use', 'apple')",14
"('would', 'give')",14
"('would', 'great')",14
"('would', 'really')",14
"('able', 'translate')",13
"('app', 'limited')",13
"('apple', 'apps')",13
"('better', 'apple')",13
"('come', 'apple')",13
"('dont', 'use')",13
"('english', 'hindi')",13
"('fix', 'app')",13
"('iphone', 'pro')",13
"('speak', 'english')",13
"('switch', 'back')",13
"('switching', 'languages')",13
"('think', 'app')",13
"('translate', 'doesnt')",13
"('translate', 'even')",13
"('translate', 'one')",13
"('translate', 'spanish')",13
"('used', 'app')",13
"('user', 'interface')",13
"('works', 'great')",13
"('able', 'use')",12
"('app', 'im')",12
"('app', 'languages')",12
"('app', 'still')",12
"('app', 'worked')",12
"('apple', 'cant')",12
"('bad', 'bad')",12
"('completely', 'useless')",12
"('doesnt', 'give')",12
"('dont', 'get')",12
"('dont', 'work')",12
"('even', 'work')",12
"('fix', 'problem')",12
"('german', 'english')",12
"('give', 'stars')",12
"('gon', 'na')",12
"('half', 'time')",12
"('language', 'cant')",12
"('language', 'hindi')",12
"('language', 'list')",12
"('language', 'selection')",12
"('languages', 'downloaded')",12
"('languages', 'want')",12
"('languages', 'world')",12
"('limited', 'languages')",12
"('mexican', 'spanish')",12
"('need', 'add')",12
"('please', 'make')",12
"('pretty', 'good')",12
"('source', 'language')",12
"('storm', 'coming')",12
"('translating', 'app')",12
"('translation', 'english')",12
"('use', 'offline')",12
"('work', 'offline')",12
"('american', 'spanish')",11
"('app', 'always')",11
"('app', 'app')",11
"('app', 'could')",11
"('app', 'iphone')",11
"('app', 'lot')",11
"('app', 'translation')",11
"('apple', 'product')",11
"('available', 'app')",11
"('better', 'app')",11
"('copy', 'translation')",11
"('difficult', 'use')",11
"('downloading', 'languages')",11
"('english', 'arabic')",11
"('english', 'translation')",11
"('foreign', 'language')",11
"('hindi', 'gujarati')",11
"('iphone', 'xr')",11
"('khmer', 'language')",11
"('language', 'im')",11
"('language', 'missing')",11
"('languages', 'apple')",11
"('latin', 'american')",11
"('limited', 'language')",11
"('looks', 'like')",11
"('never', 'works')",11
"('new', 'languages')",11
"('next', 'update')",11
"('nice', 'app')",11
"('not', 'use')",11
"('number', 'languages')",11
"('offline', 'use')",11
"('original', 'language')",11
"('people', 'speak')",11
"('people', 'use')",11
"('pls', 'add')",11
"('really', 'like')",11
"('really', 'need')",11
"('support', 'languages')",11
"('supported', 'languages')",11
"('switch', 'two')",11
"('translate', 'cant')",11
"('translation', 'available')",11
"('trying', 'use')",11
"('useless', 'app')",11
"('zero', 'stars')",11
"('add', 'persian')",10
"('add', 'tamil')",10
"('already', 'downloaded')",10
"('app', 'also')",10
"('app', 'google')",10
"('app', 'need')",10
"('app', 'never')",10
"('app', 'translates')",10
"('app', 'wont')",10
"('apple', 'better')",10
"('button', 'switch')",10
"('camera', 'translation')",10
"('cant', 'change')",10
"('chinese', 'characters')",10
"('could', 'translate')",10
"('dear', 'apple')",10
"('dont', 'need')",10
"('dont', 'see')",10
"('english', 'japanese')",10
"('english', 'language')",10
"('english', 'us')",10
"('even', 'download')",10
"('finnish', 'language')",10
"('going', 'back')",10
"('hate', 'hate')",10
"('indonesian', 'language')",10
"('kindly', 'add')",10
"('language', 'apple')",10
"('language', 'want')",10
"('languages', 'choose')",10
"('languages', 'english')",10
"('languages', 'need')",10
"('languages', 'supported')",10
"('last', 'update')",10
"('latest', 'update')",10
"('makes', 'sense')",10
"('many', 'people')",10
"('need', 'vietnamese')",10
"('not', 'translate')",10
"('one', 'star')",10
"('option', 'translate')",10
"('please', 'support')",10
"('punjabi', 'language')",10
"('quickly', 'switch')",10
"('selected', 'languages')",10
"('switch', 'button')",10
"('time', 'app')",10
"('time', 'try')",10
"('translate', 'japanese')",10
"('translation', 'doesnt')",10
"('translation', 'please')",10
"('use', 'another')",10
"('voice', 'translation')",10
"('work', 'anymore')",10
"('would', 'love')",10
"('would', 'recommend')",10
"('app', 'amazing')",9
"('app', 'didnt')",9
"('app', 'helps')",9
"('app', 'isnt')",9
"('apple', 'make')",9
"('apple', 'please')",9
"('apple', 'translator')",9
"('application', 'doesnt')",9
"('bahasa', 'indonesia')",9
"('barely', 'languages')",9
"('bring', 'back')",9
"('button', 'copy')",9
"('cant', 'copy')",9
"('cant', 'get')",9
"('could', 'use')",9
"('deleted', 'app')",9
"('deleting', 'app')",9
"('different', 'app')",9
"('doesnt', 'make')",9
"('dont', 'speak')",9
"('download', 'google')",9
"('dutch', 'language')",9
"('english', 'translate')",9
"('flip', 'languages')",9
"('get', 'google')",9
"('gets', 'stuck')",9
"('im', 'learning')",9
"('image', 'translation')",9
"('ive', 'used')",9
"('ive', 'using')",9
"('language', 'application')",9
"('language', 'dont')",9
"('language', 'downloaded')",9
"('language', 'need')",9
"('language', 'translator')",9
"('languages', 'added')",9
"('languages', 'including')",9
"('languages', 'missing')",9
"('languages', 'translation')",9
"('latin', 'america')",9
"('like', 'hindi')",9
"('like', 'see')",9
"('like', 'use')",9
"('lot', 'people')",9
"('microsoft', 'translator')",9
"('million', 'people')",9
"('need', 'languages')",9
"('need', 'use')",9
"('new', 'ios')",9
"('one', 'click')",9
"('one', 'word')",9
"('photo', 'translation')",9
"('please', 'bring')",9
"('please', 'give')",9
"('press', 'go')",9
"('pro', 'max')",9
"('really', 'annoying')",9
"('really', 'bad')",9
"('something', 'else')",9
"('spanish', 'mexico')",9
"('speak', 'spanish')",9
"('text', 'box')",9
"('text', 'english')",9
"('text', 'translation')",9
"('time', 'doesnt')",9
"('time', 'used')",9
"('translate', 'application')",9
"('translate', 'hindi')",9
"('translate', 'please')",9
"('trying', 'learn')",9
"('two', 'stars')",9
"('updating', 'ios')",9
"('use', 'camera')",9
"('used', 'google')",9
"('user', 'experience')",9
"('uzbek', 'language')",9
"('vice', 'versa')",9
"('wan', 'na')",9
"('word', 'english')",9
"('work', 'iphone')",9
"('work', 'well')",9
"('would', 'make')",9
"('wrong', 'translation')",9
"('add', 'hebrew')",8
"('add', 'support')",8
"('add', 'uzbek')",8
"('amount', 'languages')",8
"('anything', 'type')",8
"('app', 'completely')",8
"('app', 'every')",8
"('app', 'get')",8
"('app', 'go')",8
"('app', 'made')",8
"('app', 'much')",8
"('app', 'support')",8
"('app', 'thats')",8
"('app', 'totally')",8
"('app', 'try')",8
"('apple', 'add')",8
"('apple', 'dont')",8
"('apple', 'watch')",8
"('cant', 'understand')",8
"('chinese', 'translation')",8
"('doesnt', 'allow')",8
"('doesnt', 'anything')",8
"('doesnt', 'let')",8
"('dont', 'think')",8
"('dont', 'waste')",8
"('download', 'app')",8
"('downloaded', 'language')",8
"('european', 'languages')",8
"('even', 'languages')",8
"('even', 'use')",8
"('forth', 'languages')",8
"('french', 'english')",8
"('frustrating', 'use')",8
"('give', 'option')",8
"('got', 'app')",8
"('id', 'like')",8
"('im', 'going')",8
"('input', 'text')",8
"('isnt', 'even')",8
"('know', 'app')",8
"('language', 'button')",8
"('language', 'doesnt')",8
"('language', 'even')",8
"('language', 'spoken')",8
"('language', 'thank')",8
"('language', 'use')",8
"('languages', 'button')",8
"('languages', 'cant')",8
"('languages', 'could')",8
"('languages', 'even')",8
"('languages', 'list')",8
"('least', 'add')",8
"('let', 'download')",8
"('many', 'users')",8
"('need', 'ukrainian')",8
"('one', 'day')",8
"('one', 'thing')",8
"('please', 'provide')",8
"('plz', 'add')",8
"('problem', 'app')",8
"('regional', 'language')",8
"('regional', 'languages')",8
"('say', 'something')",8
"('select', 'languages')",8
"('selection', 'languages')",8
"('since', 'update')",8
"('single', 'time')",8
"('speaks', 'spanish')",8
"('stars', 'could')",8
"('target', 'language')",8
"('time', 'need')",8
"('translate', 'arabic')",8
"('translate', 'chinese')",8
"('translate', 'feature')",8
"('translating', 'spanish')",8
"('translation', 'also')",8
"('translation', 'option')",8
"('translation', 'work')",8
"('tried', 'translate')",8
"('try', 'use')",8
"('type', 'words')",8
"('use', 'application')",8
"('use', 'translation')",8
"('work', 'either')",8
"('work', 'properly')",8
"('work', 'time')",8
"('work', 'tried')",8
"('working', 'ios')",8
"('would', 'better')",8
"('add', 'thai')",7
"('add', 'vietnamese')",7
"('also', 'add')",7
"('also', 'doesnt')",7
"('app', 'actually')",7
"('app', 'add')",7
"('app', 'came')",7
"('app', 'hindi')",7
"('app', 'language')",7
"('app', 'quick')",7
"('app', 'stopped')",7
"('app', 'terrible')",7
"('apple', 'doesnt')",7
"('apple', 'needs')",7
"('apple', 'really')",7
"('apples', 'translate')",7
"('apps', 'apple')",7
"('around', 'world')",7
"('auto', 'detect')",7
"('awful', 'app')",7
"('back', 'previous')",7
"('bangla', 'language')",7
"('best', 'app')",7
"('best', 'translator')",7
"('camera', 'feature')",7
"('camera', 'translate')",7
"('cant', 'believe')",7
"('cant', 'read')",7
"('cant', 'see')",7
"('chinese', 'simplified')",7
"('doesnt', 'matter')",7
"('doesnt', 'seem')",7
"('english', 'russian')",7
"('english', 'word')",7
"('even', 'get')",7
"('ever', 'seen')",7
"('feel', 'like')",7
"('feels', 'like')",7
"('fix', 'issue')",7
"('get', 'rid')",7
"('get', 'translation')",7
"('get', 'work')",7
"('give', 'us')",7
"('give', 'zero')",7
"('go', 'google')",7
"('good', 'translation')",7
"('im', 'sorry')",7
"('im', 'translating')",7
"('impossible', 'use')",7
"('improve', 'app')",7
"('include', 'languages')",7
"('input', 'language')",7
"('iphone', 'users')",7
"('know', 'im')",7
"('know', 'say')",7
"('language', 'another')",7
"('language', 'download')",7
"('language', 'every')",7
"('language', 'ios')",7
"('language', 'switch')",7
"('language', 'translated')",7
"('language', 'urdu')",7
"('language', 'would')",7
"('languages', 'add')",7
"('languages', 'one')",7
"('languages', 'really')",7
"('languages', 'used')",7
"('like', 'say')",7
"('like', 'translator')",7
"('list', 'available')",7
"('lot', 'better')",7
"('makes', 'app')",7
"('malay', 'language')",7
"('manually', 'change')",7
"('multiple', 'languages')",7
"('must', 'add')",7
"('need', 'go')",7
"('not', 'download')",7
"('not', 'even')",7
"('one', 'button')",7
"('option', 'translation')",7
"('people', 'world')",7
"('pinyin', 'chinese')",7
"('please', 'help')",7
"('please', 'put')",7
"('please', 'thank')",7
"('popular', 'language')",7
"('portuguese', 'portugal')",7
"('press', 'enter')",7
"('put', 'turkish')",7
"('quality', 'translations')",7
"('quick', 'translation')",7
"('redownload', 'languages')",7
"('reinstalled', 'app')",7
"('select', 'language')",7
"('selected', 'text')",7
"('shame', 'apple')",7
"('sometimes', 'need')",7
"('stops', 'working')",7
"('stupid', 'app')",7
"('support', 'greek')",7
"('support', 'language')",7
"('swap', 'language')",7
"('terrible', 'app')",7
"('text', 'copy')",7
"('theres', 'way')",7
"('time', 'want')",7
"('translate', 'also')",7
"('translate', 'get')",7
"('translate', 'translate')",7
"('translate', 'way')",7
"('translating', 'english')",7
"('translation', 'language')",7
"('translations', 'arent')",7
"('unavailable', 'moment')",7
"('use', 'translator')",7
"('used', 'use')",7
"('useful', 'app')",7
"('want', 'go')",7
"('want', 'learn')",7
"('want', 'say')",7
"('work', 'app')",7
"('work', 'dont')",7
"('work', 'ios')",7
"('works', 'fine')",7
"('would', 'helpful')",7
"('write', 'review')",7
"('wrong', 'language')",7
"('able', 'download')",6
"('add', 'button')",6
"('add', 'czech')",6
"('add', 'dutch')",6
"('add', 'option')",6
"('add', 'polish')",6
"('almost', 'every')",6
"('also', 'option')",6
"('also', 'please')",6
"('another', 'translation')",6
"('app', 'barely')",6
"('app', 'easy')",6
"('app', 'far')",6
"('app', 'freezes')",6
"('app', 'help')",6
"('app', 'india')",6
"('app', 'make')",6
"('app', 'many')",6
"('app', 'seems')",6
"('app', 'start')",6
"('app', 'thanks')",6
"('app', 'translating')",6
"('app', 'unusable')",6
"('app', 'useful')",6
"('app', 'want')",6
"('app', 'waste')",6
"('app', 'without')",6
"('apple', 'company')",6
"('apple', 'made')",6
"('apple', 'support')",6
"('apple', 'team')",6
"('application', 'working')",6
"('arent', 'even')",6
"('available', 'translation')",6
"('bengali', 'language')",6
"('big', 'market')",6
"('brazilian', 'portuguese')",6
"('button', 'change')",6
"('cant', 'flip')",6
"('cant', 'switch')",6
"('chance', 'right')",6
"('clear', 'text')",6
"('close', 'app')",6
"('connected', 'wifi')",6
"('correct', 'translation')",6
"('could', 'add')",6
"('cut', 'paste')",6
"('didnt', 'even')",6
"('doesnt', 'know')",6
"('doesnt', 'many')",6
"('doesnt', 'show')",6
"('dollar', 'company')",6
"('dont', 'add')",6
"('dont', 'bother')",6
"('dont', 'care')",6
"('dont', 'expect')",6
"('dont', 'recommend')",6
"('dont', 'support')",6
"('downloaded', 'app')",6
"('ease', 'use')",6
"('easier', 'use')",6
"('english', 'app')",6
"('english', 'french')",6
"('english', 'german')",6
"('english', 'uk')",6
"('even', 'better')",6
"('even', 'let')",6
"('even', 'make')",6
"('every', 'language')",6
"('feature', 'doesnt')",6
"('five', 'star')",6
"('fix', 'bug')",6
"('fix', 'please')",6
"('georgian', 'language')",6
"('get', 'right')",6
"('give', 'urdu')",6
"('go', 'translate')",6
"('goes', 'away')",6
"('good', 'please')",6
"('good', 'translator')",6
"('google', 'apple')",6
"('google', 'apps')",6
"('hear', 'pronunciation')",6
"('hebrew', 'language')",6
"('help', 'learn')",6
"('hindi', 'marathi')",6
"('hit', 'enter')",6
"('hit', 'go')",6
"('horrible', 'app')",6
"('indian', 'regional')",6
"('indonesia', 'language')",6
"('input', 'output')",6
"('install', 'google')",6
"('ios', 'translate')",6
"('iphone', 'ios')",6
"('isnt', 'working')",6
"('japanese', 'english')",6
"('japanese', 'japanese')",6
"('kindly', 'request')",6
"('know', 'speak')",6
"('lack', 'languages')",6
"('language', 'add')",6
"('language', 'already')",6
"('language', 'detection')",6
"('language', 'languages')",6
"('language', 'really')",6
"('language', 'tamil')",6
"('language', 'translating')",6
"('languages', 'around')",6
"('languages', 'can')",6
"('languages', 'especially')",6
"('languages', 'limited')",6
"('languages', 'translated')",6
"('languages', 'without')",6
"('latest', 'ios')",6
"('let', 'alone')",6
"('like', 'spanish')",6
"('lot', 'work')",6
"('made', 'app')",6
"('major', 'indian')",6
"('make', 'better')",6
"('make', 'work')",6
"('making', 'app')",6
"('many', 'many')",6
"('many', 'words')",6
"('much', 'like')",6
"('need', 'language')",6
"('needs', 'lot')",6
"('never', 'worked')",6
"('new', 'language')",6
"('nothing', 'works')",6
"('one', 'time')",6
"('online', 'offline')",6
"('option', 'available')",6
"('original', 'text')",6
"('people', 'dont')",6
"('photo', 'translate')",6
"('play', 'button')",6
"('please', 'consider')",6
"('please', 'work')",6
"('portuguese', 'brazilian')",6
"('pretty', 'useless')",6
"('quality', 'translation')",6
"('really', 'wish')",6
"('reinstall', 'app')",6
"('reverts', 'back')",6
"('second', 'language')",6
"('see', 'translation')",6
"('seems', 'like')",6
"('simple', 'app')",6
"('single', 'indian')",6
"('spanish', 'spanish')",6
"('spanish', 'word')",6
"('spoken', 'languages')",6
"('star', 'rating')",6
"('star', 'reviews')",6
"('still', 'cant')",6
"('still', 'working')",6
"('support', 'dutch')",6
"('support', 'indian')",6
"('support', 'traditional')",6
"('text', 'disappears')",6
"('text', 'translated')",6
"('thank', 'much')",6
"('theres', 'option')",6
"('think', 'would')",6
"('third', 'party')",6
"('times', 'better')",6
"('title', 'says')",6
"('translate', 'apple')",6
"('translate', 'google')",6
"('translate', 'lot')",6
"('translate', 'thai')",6
"('translated', 'english')",6
"('translated', 'word')",6
"('translating', 'apps')",6
"('translating', 'japanese')",6
"('translation', 'application')",6
"('translation', 'cant')",6
"('translation', 'feature')",6
"('translation', 'one')",6
"('translation', 'working')",6
"('translations', 'app')",6
"('translator', 'apple')",6
"('try', 'change')",6
"('try', 'later')",6
"('type', 'text')",6
"('unable', 'translate')",6
"('update', 'please')",6
"('use', 'doesnt')",6
"('use', 'iphone')",6
"('use', 'thai')",6
"('use', 'time')",6
"('using', 'apple')",6
"('voice', 'recognition')",6
"('want', 'change')",6
"('want', 'know')",6
"('waste', 'space')",6
"('way', 'go')",6
"('whats', 'point')",6
"('wish', 'app')",6
"('without', 'internet')",6
"('wont', 'even')",6
"('wont', 'work')",6
"('word', 'want')",6
"('words', 'doesnt')",6
"('work', 'fine')",6
"('worked', 'fine')",6
"('worked', 'great')",6
"('worked', 'well')",6
"('worst', 'translation')",6
"('would', 'help')",6
"('would', 'say')",6
"('would', 'useful')",6
"('would', 'work')",6
"('years', 'apple')",6
"('youre', 'translating')",6
"('actual', 'translation')",5
"('add', 'bangla')",5
"('add', 'camera')",5
"('add', 'khmer')",5
"('add', 'pinyin')",5
"('add', 'punjabi')",5
"('added', 'language')",5
"('adding', 'languages')",5
"('african', 'languages')",5
"('almost', 'impossible')",5
"('also', 'app')",5
"('another', 'thing')",5
"('app', 'already')",5
"('app', 'apples')",5
"('app', 'automatically')",5
"('app', 'camera')",5
"('app', 'can')",5
"('app', 'default')",5
"('app', 'download')",5
"('app', 'extremely')",5
"('app', 'helpful')",5
"('app', 'however')",5
"('app', 'instead')",5
"('app', 'must')",5
"('app', 'often')",5
"('app', 'pretty')",5
"('app', 'rather')",5
"('app', 'read')",5
"('app', 'see')",5
"('app', 'thank')",5
"('app', 'think')",5
"('app', 'well')",5
"('app', 'world')",5
"('apple', 'maps')",5
"('apple', 'need')",5
"('apple', 'translation')",5
"('apple', 'use')",5
"('apple', 'users')",5
"('apple', 'youre')",5
"('application', 'good')",5
"('apps', 'app')",5
"('apps', 'work')",5
"('asian', 'languages')",5
"('available', 'language')",5
"('available', 'please')",5
"('back', 'original')",5
"('bad', 'reviews')",5
"('bad', 'ui')",5
"('barely', 'works')",5
"('behind', 'google')",5
"('believe', 'apple')",5
"('best', 'translate')",5
"('better', 'job')",5
"('better', 'translation')",5
"('better', 'use')",5
"('big', 'deal')",5
"('blank', 'screen')",5
"('button', 'nothing')",5
"('button', 'quickly')",5
"('camera', 'icon')",5
"('camera', 'option')",5
"('cant', 'add')",5
"('chinese', 'taiwan')",5
"('choose', 'language')",5
"('choose', 'languages')",5
"('come', 'back')",5
"('conversation', 'mode')",5
"('could', 'give')",5
"('could', 'make')",5
"('couldnt', 'find')",5
"('country', 'language')",5
"('default', 'app')",5
"('device', 'mode')",5
"('didnt', 'add')",5
"('didnt', 'say')",5
"('disappointed', 'apple')",5
"('doesnt', 'camera')",5
"('doesnt', 'help')",5
"('doesnt', 'languages')",5
"('doesnt', 'really')",5
"('dont', 'download')",5
"('dont', 'make')",5
"('dont', 'ukrainian')",5
"('downloaded', 'google')",5
"('downloaded', 'offline')",5
"('downloading', 'language')",5
"('easily', 'switch')",5
"('easy', 'way')",5
"('english', 'also')",5
"('english', 'cant')",5
"('english', 'one')",5
"('english', 'would')",5
"('estonian', 'language')",5
"('even', 'change')",5
"('even', 'hindi')",5
"('even', 'offline')",5
"('even', 'try')",5
"('ever', 'since')",5
"('every', 'day')",5
"('far', 'better')",5
"('first', 'app')",5
"('fix', 'asap')",5
"('fix', 'bugs')",5
"('forced', 'use')",5
"('get', 'dictionary')",5
"('give', 'star')",5
"('go', 'button')",5
"('goes', 'back')",5
"('good', 'enough')",5
"('google', 'app')",5
"('google', 'microsoft')",5
"('great', 'works')",5
"('handful', 'languages')",5
"('hebrew', 'support')",5
"('hi', 'please')",5
"('hindi', 'also')",5
"('hindi', 'indian')",5
"('hindi', 'please')",5
"('home', 'screen')",5
"('hong', 'kong')",5
"('hope', 'add')",5
"('hope', 'apple')",5
"('im', 'connected')",5
"('im', 'glad')",5
"('im', 'gon')",5
"('impossible', 'copy')",5
"('indian', 'market')",5
"('instead', 'google')",5
"('internet', 'connection')",5
"('ios', 'please')",5
"('ios', 'still')",5
"('ios', 'translation')",5
"('ipad', 'pro')",5
"('iphone', 'app')",5
"('iphone', 'ipad')",5
"('iphone', 'plus')",5
"('italian', 'english')",5
"('job', 'translating')",5
"('korean', 'english')",5
"('language', 'come')",5
"('language', 'google')",5
"('language', 'india')",5
"('language', 'iphone')",5
"('language', 'language')",5
"('language', 'make')",5
"('language', 'pack')",5
"('language', 'soon')",5
"('language', 'spanish')",5
"('language', 'translations')",5
"('language', 'vietnamese')",5
"('languages', 'download')",5
"('languages', 'example')",5
"('languages', 'find')",5
"('languages', 'manually')",5
"('languages', 'support')",5
"('languages', 'thank')",5
"('languages', 'try')",5
"('languages', 'well')",5
"('learn', 'language')",5
"('let', 'switch')",5
"('let', 'translate')",5
"('like', 'example')",5
"('like', 'greek')",5
"('like', 'languages')",5
"('like', 'many')",5
"('little', 'bit')",5
"('lol', 'want')",5
"('look', 'google')",5
"('lot', 'time')",5
"('makes', 'difficult')",5
"('many', 'years')",5
"('market', 'india')",5
"('mode', 'doesnt')",5
"('multiple', 'times')",5
"('na', 'get')",5
"('national', 'language')",5
"('need', 'app')",5
"('need', 'change')",5
"('need', 'finnish')",5
"('need', 'switch')",5
"('need', 'translation')",5
"('need', 'translator')",5
"('needs', 'update')",5
"('needs', 'work')",5
"('never', 'use')",5
"('offline', 'doesnt')",5
"('offline', 'translate')",5
"('oldest', 'language')",5
"('ondevice', 'mode')",5
"('one', 'languages')",5
"('one', 'problem')",5
"('one', 'two')",5
"('one', 'would')",5
"('option', 'app')",5
"('option', 'hindi')",5
"('output', 'language')",5
"('people', 'want')",5
"('pick', 'languages')",5
"('play', 'translation')",5
"('please', 'apple')",5
"('pls', 'fix')",5
"('primary', 'language')",5
"('rarely', 'works')",5
"('rather', 'use')",5
"('read', 'books')",5
"('real', 'time')",5
"('really', 'nice')",5
"('recent', 'update')",5
"('recommend', 'app')",5
"('remove', 'app')",5
"('request', 'add')",5
"('request', 'please')",5
"('reverse', 'translation')",5
"('revert', 'back')",5
"('romanian', 'language')",5
"('russian', 'english')",5
"('russian', 'language')",5
"('say', 'word')",5
"('see', 'languages')",5
"('since', 'apple')",5
"('since', 'updated')",5
"('single', 'language')",5
"('single', 'word')",5
"('slovak', 'czech')",5
"('something', 'like')",5
"('sometimes', 'doesnt')",5
"('sometimes', 'want')",5
"('spanish', 'latin')",5
"('speak', 'different')",5
"('stars', 'would')",5
"('started', 'using')",5
"('still', 'need')",5
"('support', 'app')",5
"('support', 'bahasa')",5
"('support', 'hindi')",5
"('support', 'indonesian')",5
"('swap', 'button')",5
"('text', 'field')",5
"('text', 'press')",5
